
respiratory failure,1939,1.0
hypotension,1508,0.777720474471
shortness  breath,1485,0.765858690046
altered mental status,1233,0.635894791129
dyspnea,1070,0.55183084064
chest pain,1033,0.532748839608
respiratory distress,1012,0.521918514698
fever,1010,0.520887055183
hypoxia,720,0.371325425477
resp failure,691,0.356369262506
sepsis,621,0.320268179474
sob,617,0.318205260444
abdominal pain,521,0.268695203713
gi bleed,427,0.220216606498
weakness,307,0.158329035585
fevers,288,0.148530170191
tachycardia,251,0.129448169159
resp distress,231,0.119133574007
lethargy,225,0.116039195462
vomiting,224,0.115523465704
cough,213,0.10985043837
hypoxemia,211,0.108818978855
diarrhea,207,0.106756059825
fatigue,200,0.103145951521
ams,192,0.0990201134605
dyspnea on exertion,186,0.0959257349149
hyperkalemia,185,0.0954100051573
hemoptysis,184,0.0948942753997
septic shock,184,0.0948942753997
arf,183,0.0943785456421
cellulitis,179,0.0923156266117
pneumonia,178,0.091799896854
nausea,175,0.0902527075812
melena,173,0.089221248066
hematemesis,172,0.0887055183084
syncope,171,0.0881897885508
brbpr,166,0.0856111397628
anemia,162,0.0835482207323
hypercarbic respiratory failure,162,0.0835482207323
dm,155,0.0799381124291
pea arrest,140,0.072202166065
gib,132,0.0680763280041
s/p fall,132,0.0680763280041
confusion,131,0.0675605982465
chf,130,0.0670448684889
renal failure,130,0.0670448684889
hypoxic respiratory failure,123,0.0634347601857
seizure,121,0.0624033006704
afib,115,0.0593089221248
headache,110,0.0567302733368
respiratory failure.,107,0.055183084064
fall,105,0.0541516245487
unresponsive,103,0.0531201650335
shock,102,0.0526044352759
unresponsiveness,101,0.0520887055183
hypoglycemia,101,0.0520887055183
i saw  examined the patient,100,0.0515729757607
copd,96,0.0495100567303
ascites,96,0.0495100567303
bacteremia,93,0.0479628674575
dizziness,91,0.0469314079422
agitation,90,0.0464156781846
shortness  breath.,82,0.0422898401238
mental status changes,80,0.0412583806086
hyponatremia,80,0.0412583806086
right arm fracture,78,0.0402269210933
afib  rvr,76,0.0391954615781
tachypnea,76,0.0391954615781
malaise,73,0.0376482723053
pneumothorax,72,0.0371325425477
back pain,70,0.0361010830325
bright red blood per rectum,69,0.0355853532749
hyperglycemia,69,0.0355853532749
acute renal failure,69,0.0355853532749
77 y  h/o resistant htn,68,0.0350696235173
nstemi,67,0.0345538937597
heart failure,67,0.0345538937597
s/p cardiac arrest,66,0.0340381640021
laryngeal edema,65,0.0335224342445
s/p,65,0.0335224342445
chills,64,0.0330067044868
pna,64,0.0330067044868
? hep c,63,0.0324909747292
"icd firing,",63,0.0324909747292
hypertension,62,0.0319752449716
volume overload,62,0.0319752449716
abdominal distension,62,0.0319752449716
68yo m  cad,60,0.0309437854564
renal failure on hd,60,0.0309437854564
cabg,60,0.0309437854564
pea arrest.,60,0.0309437854564
was physically present  the,56,0.028880866426
?laryngeal edema,56,0.028880866426
increased abdominal distension,56,0.028880866426
ugib,55,0.0283651366684
hypoxemic respiratory failure,55,0.0283651366684
non-responsiveness,55,0.0283651366684
cardiac arrest,54,0.0278494069108
uti,53,0.0273336771532
urosepsis,52,0.0268179473956
this is a 77 yo female  h/o resistant htn,52,0.0268179473956
cad,52,0.0268179473956
r,52,0.0268179473956
somnolence,52,0.0268179473956
ptx,52,0.0268179473956
htn,52,0.0268179473956
bradycardia,51,0.026302217638
liver failure,51,0.026302217638
sbp,50,0.0257864878804
chronic respiratory failure,49,0.0252707581227
copd exacerbation,49,0.0252707581227
change in mental status,49,0.0252707581227
pancreatitis,49,0.0252707581227
doe,48,0.0247550283651
dyspnea  respiratory failure,48,0.0247550283651
hypernatremia,47,0.0242392986075
cva,47,0.0242392986075
osa,45,0.0232078390923
59yo m w cad s/p mi,45,0.0232078390923
severe sepsis,44,0.0226921093347
lightheadedness,44,0.0226921093347
hrs,44,0.0226921093347
abdominal distention,43,0.0221763795771
leukocytosis,42,0.0216606498195
respiratory distress.,42,0.0216606498195
esrd,41,0.0211449200619
hematochezia,41,0.0211449200619
found unresponsive,41,0.0211449200619
pe,41,0.0211449200619
cholangitis,41,0.0211449200619
73 y/o  copd on 2.5-3.5l o2 at baseline,40,0.0206291903043
dm-ii right subclavian,40,0.0206291903043
right subclavian,40,0.0206291903043
fluid overload,40,0.0206291903043
massive pe,39,0.0201134605467
coronary artery disease,39,0.0201134605467
status epilepticus,39,0.0201134605467
tracheal tear,39,0.0201134605467
hypoxic resp failure,38,0.0195977307891
hypercarbic resp failure,38,0.0195977307891
dka,38,0.0195977307891
gi bleeding,37,0.0190820010315
angina,37,0.0190820010315
seizures,37,0.0190820010315
aspiration pna,37,0.0190820010315
biliary sepsis,36,0.0185662712739
pulmonary edema,36,0.0185662712739
82 y/o man  recent major gi bleed w/prolonged,36,0.0185662712739
nsclc,36,0.0185662712739
was physically present,36,0.0185662712739
